Metric ID,Project ID,Carbon Reduction (tons/year),Renewable Energy (MWh/year),Biodiversity Index
78de672c-e6a5-454c-b6f1-93411ebbae18,P03205,12387,14853.0,0.86
07947523-5bcb-4ad9-9f55-cd3a98d0817d,P03206,18657,55614.0,0.56
35b49002-79a9-42d6-8f85-8c33831a01fa,P03207,48558,9075.0,0.89
ebf813d1-8bf4-4095-88d8-346759afa670,P03208,6150,69089.0,0.61
b1271789-29e4-4286-a281-04d02c6410ec,P03209,32303,3444.0,0.79
a0fcd7fe-1262-4615-ab7f-240d5115b612,P03210,1128,16704.0,0.68
cf39fdef-47e0-4fae-b6a3-18b69a3af343,P03211,17929,67776.0,0.84
090349c4-f023-40c0-9058-8b2aab3ce630,P03212,20473,93854.0,0.93
0504ca3d-11c4-44a9-8a95-18c0f8c7d2ee,P03213,28401,93743.0,0.76
5eb06d6b-baa5-4f24-933a-00921d26c4b5,P03214,27508,,0.96
f1327897-e11e-4ca7-8abb-36c034efacc2,P03215,30703,,0.62
24fb4a34-4607-4a0c-a456-93d1dd963bda,P03216,29109,,0.74
732ac0d5-1493-4db2-859c-c14ec729bd12,P03217,48249,50688.0,0.98
0052d13a-f0cb-4d92-82bf-03738ad18141,P03218,1142,,0.92
dff7e47e-208e-4398-9b5b-781df1dfecd6,P03219,21175,67112.0,0.51
ee8306a0-a7c3-46f9-9da2-dd48502bef6b,P03220,37121,84493.0,0.89
7bfb8178-e6c1-4230-b3f1-eda5f7bfbf22,P03221,20525,86651.0,0.71
5f5929b1-c698-424d-81d2-09159c5b579d,P03222,24816,85033.0,0.97
a496fd8a-df6b-4d1a-82d0-6c09799c0bc5,P03223,18478,44884.0,0.86
2dc62692-e367-4b37-a26d-eccf96408cd5,P03224,19272,5193.0,0.58
7dd97a22-01a9-4bee-a496-a51a188601a0,P03225,8017,,0.65
e4cdbd06-bb2c-41d1-8ac8-f8c11412e448,P03226,35367,31911.0,0.74
fd43e7e8-3498-4fda-a951-82a51f188161,P03227,49965,,0.91
7b13e928-2ecd-4b8f-9651-b2fe38462653,P03228,39384,60688.0,0.83
24cb22d8-5f28-4eba-9788-bf8f3d0c64f3,P03229,15054,68372.0,0.9
6951e86d-4c56-4b04-82cb-14c44d799165,P03230,19029,52682.0,0.58
14814b94-d819-40e0-95ca-94443f670a5b,P03231,6934,11170.0,0.88
384331aa-c79f-4c0e-8c59-64690579c86d,P03232,15348,78441.0,0.89
04ba0caa-6a90-4bb1-bb7f-aefd18d08c57,P03233,36067,,0.71
eebc8e9d-d050-4b72-88fc-a67418761a24,P03234,29596,84031.0,0.98
9c5f3370-bf97-401d-a7a4-3e444e378a37,P03235,3826,,0.68
37212291-1504-482a-898a-420ec4b22df1,P03236,11134,52443.0,0.63
26b81e9d-611b-473b-ae44-9aa0c0fbfdeb,P03237,26796,58569.0,0.98
2459e1ab-789f-4f35-a1ab-bce19e356854,P03238,46271,,0.73
f86c92c2-f08b-406b-8a21-f833fb3e594e,P03239,16845,7505.0,0.79
f7318e52-2b45-47ea-8369-003bccb1899e,P03240,10855,94773.0,0.78
0f584597-9f30-4eca-99b6-9f1400ca0be5,P03241,5060,31531.0,0.99
e95ebb98-6f98-4b5f-99ea-8f68e0b23ead,P03242,32449,,0.58
0313941d-2b01-4951-a797-d2f5dc822d47,P03243,48633,,0.97
73f560ff-a63e-4d8f-a038-24487d87fe18,P03244,32416,50193.0,0.77
0ec6b687-f3e4-4f34-8746-b9eed65c2062,P03245,17759,53481.0,0.99
278caf20-c5e3-4966-99d4-407e597e72b4,P03246,21329,79699.0,0.72
62c2d7ae-d57c-4366-8f15-7371ec5f0639,P03247,3297,,0.5
01595b2a-151d-4b24-a374-12f1a0cbc1b4,P03248,3263,98009.0,0.73
70c6f2fa-45c2-4b22-a2ac-d6dc7f8632b4,P03249,44610,,0.96
c5002a8e-b4ec-4141-b0a4-8038d5ff876d,P03250,27713,25376.0,0.73
2b50b6ae-4add-4a21-a4e1-69e32a88abe9,P03251,23856,,0.89
2d207e06-f4f5-420b-a439-eead284c13c5,P03252,38962,68357.0,0.56
860c073f-51ee-4f0a-9e24-84085c7c8bad,P03253,41746,31342.0,0.78
bddad441-dc75-4e84-bffd-a6df12950005,P03254,39107,,0.5
6ce3a3a8-68c1-4ec2-a737-6223a50e0198,P03255,1182,,0.67
0411e49a-9cf7-48bf-88fd-44fe7aa11a10,P03256,47892,29329.0,0.68
c4d072d1-85bf-4eb0-b1b6-9e662b05edc8,P03257,24947,24976.0,0.93
8619b612-6bb8-4340-8aaa-adb56d5afe0f,P03258,15434,46224.0,0.74
d1a1e59c-9592-45ea-9a2b-2427ea6ded2e,P03259,36071,96946.0,0.94
50eb68b5-489f-4545-9653-238daddd74a5,P03260,15586,,0.86
3742a9b9-a960-4662-8e61-d45533c1aa2c,P03261,8012,,0.63
fbcff652-345d-4f3c-85d5-349205ecd0f8,P03262,49099,57204.0,0.54
085eedc5-3371-4b08-b302-4f247317f45a,P03263,9151,1551.0,0.73
a7c78902-031b-4767-91ac-943323accc1d,P03264,22563,32372.0,0.96
937426d7-197e-49f4-bc85-dae4b6df39bf,P03265,27271,91670.0,0.81
dc60da11-6098-43cd-8374-3b3fc5f5c2f5,P03266,22922,94007.0,0.74
e63c9757-ece4-4cf5-a3f7-559e3fafb59b,P03267,28618,14481.0,0.96
97c9cc45-a77f-47e3-85f8-8d79363e9746,P03268,3400,,0.7
92ba4cdf-c662-4dbb-bc81-8e065b3e6eff,P03269,6107,15994.0,0.72
244b1427-f04d-4b0e-96fa-db89506854df,P03270,15117,10637.0,0.86
6f680fd3-49bd-49e7-958e-e5d935823140,P03271,36071,11068.0,0.9
a8ff978e-2b75-4a90-8af7-3d46fcb7bb90,P03272,21853,4329.0,0.54
b7cd7d34-122c-4f2d-b650-fa46c9a8415d,P03273,48380,,0.67
ae699caf-5d88-4981-8512-d42613f29fb3,P03274,15319,42360.0,0.66
4e7fcc44-4cbc-4b06-84e8-3f64ea7ea26f,P03275,31711,22229.0,0.7
1ba21868-8396-4bd1-b532-49efd2e17450,P03276,10956,54550.0,0.79
3179e1af-8599-42cc-aaf3-c237c9c6a49e,P03277,26355,3345.0,0.94
733dfe17-6b71-434d-af7e-4a8e7829681d,P03278,29216,39267.0,0.93
8e14952d-830a-4734-a13d-30d488d6274b,P03279,43299,6312.0,0.68
bfc507d7-ab66-4991-a4d1-ec90696de215,P03280,5191,87213.0,0.92
1bde5c56-f00d-47a8-bec8-43c95c67c141,P03281,11793,84171.0,0.97
899e9e98-3e4e-4ae3-b018-e5da4e3f9683,P03282,35429,97644.0,0.68
fb2e9248-0340-4fda-b0e1-4df2f4db17fa,P03283,35551,74267.0,0.79
ca9a891c-ddcb-43a1-80f5-9645b1af1603,P03284,43701,,0.67
5e3a1c07-8b3a-44c9-acb9-a49889e50c75,P03285,4177,17885.0,0.65
0aa6fc12-8628-4c5b-a068-0fa811a7a976,P03286,27386,98465.0,0.76
f225ec24-c5ff-4210-9633-b9de7917ad64,P03287,43300,64303.0,0.91
4e19f43c-4297-4ca9-bab5-443dc692e71c,P03288,7613,93239.0,0.75
a6b322b9-14ab-468e-b46a-60cb0e59ed29,P03289,1783,3257.0,0.87
b08845dc-45b4-4658-a92b-4286dade2750,P03290,11360,34201.0,0.81
a0dae4d5-0127-4907-a0c8-15d5cea255be,P03291,1118,47819.0,0.99
042904fd-d93d-401b-acad-33be88bd5851,P03292,33225,11288.0,0.59
986afb5a-7372-4964-a7ca-c53d1aca8c35,P03293,14021,,0.58
ed7953fe-cb05-4f3d-a993-e5cc08ea9b14,P03294,48768,72841.0,0.5
2f1df041-910c-4533-811f-4248f733cf16,P03295,27619,20217.0,0.66
cf66a575-dea5-4b56-819b-723f2ed3e0e2,P03296,10022,,0.75
42fdf031-675a-46b7-9ae7-04561da18a7f,P03297,16907,88055.0,0.98
b825ffae-cbf9-4ad7-a937-c1e106d0ea7d,P03298,20330,5681.0,0.57
72411ef6-ee3f-43da-93c9-96c8a2a39f1c,P03299,38021,51392.0,0.5
b1c41f13-ee18-4724-a614-098fb19efbcb,P03300,37005,76058.0,0.95
3cce4e7f-7151-4306-8c49-6035545fa188,P03301,43231,60067.0,0.63
c4263f58-9039-490d-b2a8-3881b451b9b5,P03302,9125,54528.0,0.86
8065d31c-8e11-4080-af0f-6990ad22068e,P03303,15434,,0.97
2b17971b-3484-4b64-a369-43a2bff24616,P03304,30362,,0.78
ec6a65da-2b18-4c4a-b2fb-96fec79fc100,P03305,23746,2497.0,0.83
5133aa92-b5a1-48fe-8523-639647e29c7d,P03306,36686,24827.0,0.67
2975cbb9-cfd5-403a-84ed-15798ef9e7b8,P03307,44568,32358.0,0.72
11b906c0-b0a9-44be-bec1-ec52e36ff817,P03308,22868,95720.0,0.87
4c9fd147-bce1-4311-95c5-30beadedd0d6,P03309,18340,16456.0,0.92
c4c95272-6e5e-440d-a528-95f6f59e5c6c,P03310,19830,,0.52
d86929a5-d74e-4936-86b8-d68576a2fcac,P03311,17609,8565.0,0.69
651cb663-eb1f-431a-8a10-e83c5a28542a,P03312,1298,77687.0,0.74
1a300a5d-ebef-46b3-9525-65385694d5a7,P03313,24248,83661.0,0.53
72114bab-f80d-4fbf-90cd-184c03f7735b,P03314,24719,62522.0,0.62
431025cf-6495-40d8-8a84-e3c95b86c041,P03315,7454,55590.0,0.76
ac02c26c-5a4f-48ab-ba84-8e1ce11ca367,P03316,37313,,0.54
41816fb5-3b75-444c-a7ab-5f0fb53aff29,P03317,34103,,0.84
1f81f922-57fb-41c4-9c54-64df89a227b2,P03318,26341,,0.98
b16e55c3-f6ff-4f25-8676-abbbb37442f1,P03319,40884,59488.0,0.88
dbe99686-8c92-4f14-8af6-0bd3f075a05a,P03320,32346,29796.0,0.84
290ed0f0-5d44-4fd4-b575-f2292aeca3fc,P03321,12583,,0.93
0fdb8b5d-6ad6-4ea9-a899-27b0f7757926,P03322,4109,,0.74
c5b004a1-8d3f-49e8-b4bd-23d41de727d2,P03323,32655,81207.0,0.64
99bd2ac0-6340-4223-b574-7c2a8bc9da5a,P03324,10139,99783.0,0.73
9e976e28-6c02-4a45-adec-a41e870eae24,P03325,6492,13001.0,0.77
63d575d6-4a5a-47e1-bfa9-ac1b31bcb58f,P03326,40090,,0.56
28077539-ed5b-43d7-bac3-ab230314bd21,P03327,13120,18728.0,0.59
56384735-2ca3-4516-b0b7-edf562e32a42,P03328,40544,33511.0,0.63
671c147e-0321-432c-bf4f-97785bcf14af,P03329,31638,70951.0,0.55
4311eb37-792c-4f5c-8395-edc0654a5c80,P03330,2377,47687.0,0.8
8b04277f-c59c-4b3a-acb6-8190ab6b3d75,P03331,1003,20245.0,0.76
a146e584-54df-4ae6-9bf7-d07bd8eac329,P03332,49562,16667.0,0.83
ab6ee208-fcbc-44c2-8cb3-be1e24ef057a,P03333,24137,,0.69
93e46899-e621-493a-bb6d-f993b5dca333,P03334,8818,19716.0,0.59
feaefbd2-eeea-4be6-8aab-0d49eb96ad2e,P03335,45816,90666.0,0.83
1c26ae40-e079-42fd-8043-e8fb2ba91011,P03336,25436,39325.0,0.63
5953ab0c-e6f5-41f0-b06e-9e500e10bfe7,P03337,46141,23209.0,0.55
efda7ade-2e30-42fc-984b-f7c0b933c88e,P03338,43254,10192.0,0.6
7429d0fa-383e-46bf-ae02-d8afef95e5c7,P03339,9637,,0.61
85bf1a5d-4754-45d9-a46d-4c7735306226,P03340,35693,44064.0,0.89
70d25a4c-e4ce-4ee1-bddc-64238b7361bb,P03341,29970,85340.0,0.82
71c6b935-3585-4804-8527-bf19ddec64af,P03342,11388,79995.0,0.78
769280f9-d0eb-49ba-a868-82279cb2ed0e,P03343,31415,62640.0,0.72
c9a33a91-338b-4f95-b94b-5405c9e7f996,P03344,9220,33480.0,0.76
3dfc28dd-c34a-47c3-98a1-363bb2be95c6,P03345,34884,,0.71
b145a0e3-2216-4cd4-a7f5-ac905fd26c4c,P03346,21247,54739.0,0.65
484f299a-47bd-4a00-851a-fe735f3e5528,P03347,38300,55491.0,0.84
35026635-5d5e-4044-b5c0-ae439ae9668f,P03348,3983,59636.0,0.61
83dc9736-b8fb-43be-af4b-24ca9bea365b,P03349,6302,96639.0,0.89
0ca2d2ce-324c-43a1-a1ab-35e09b4bf0c2,P03350,25284,41812.0,0.59
0ccbdc43-4496-4767-8651-947fd1572a56,P03351,20862,93520.0,0.6
c1d4fb97-d133-4796-b4c2-ffc78a862d5a,P03352,21780,,1.0
2789b240-7121-4bcd-8329-5c72d58002e5,P03353,30408,11985.0,0.71
b39fff30-2a8d-40bb-af93-cdb8c234dd0a,P03354,21226,78793.0,0.95
7f0d9775-de83-4980-b69d-e61a5971790c,P03355,48727,16820.0,0.96
eb486d81-98cf-4138-81fa-441b8ba3b8cc,P03356,6902,59101.0,0.59
0e66576b-2e09-4f42-b088-4742466fc62f,P03357,14223,92020.0,0.59
bef77f4b-42fe-4edc-b9df-4114db950478,P03358,35381,,0.69
21216bf0-8fc4-4892-bc21-6cfa7fa55655,P03359,11330,4887.0,1.0
13ca696a-24c6-4838-81d9-422063c99bf1,P03360,2020,26337.0,0.81
c54c5755-dfc4-4d5d-921c-0e9a629f8703,P03361,32485,,0.8
51a4e557-26cb-4e19-9673-594cc652ed88,P03362,47552,94070.0,0.96
4064e80a-0c1a-46ba-9386-c63b0340725b,P03363,4614,61502.0,0.57
1431d6ee-71e6-4b92-af2b-fff72bb800ee,P03364,47628,96747.0,0.91
31a95987-df90-43d4-829f-f834a09c0025,P03365,25520,,0.84
de2e1a86-2c4c-453d-bbbb-ba74623ac376,P03366,14361,59553.0,0.77
72325513-560a-40ae-b7dd-1e5d949d4ff6,P03367,28692,15031.0,0.78
34df4d64-5672-4df5-93c6-005a111dca45,P03368,2012,10270.0,0.71
eb728e2d-e41c-4aba-addd-1c7be6b5452c,P03369,34657,,0.92
3d28e4ff-b55c-484d-a65d-9abfae4bd880,P03370,44974,74322.0,0.83
e7d16fb5-b6b4-40c9-87c5-ded76b0f72d7,P03371,41822,31101.0,0.89
1e673182-bf44-4094-9eed-4c26838a0fb6,P03372,37005,,0.58
1521f254-f9aa-4805-a7a8-4f2b96d6f0ba,P03373,32920,28820.0,0.75
d06d4f54-95d1-4b09-93da-b186ccec9c33,P03374,1195,25239.0,0.52
afcdef51-a0ec-4d51-a35b-aa2e94a9dac3,P03375,30799,97815.0,0.61
b8aba9ac-19e9-4142-b962-5956664107c2,P03376,39702,81603.0,0.72
3d8bab72-c4b9-4c54-8f6e-a4fcca58dea8,P03377,31023,9301.0,0.72
429007be-9683-42c9-953e-fcf5c66de1b2,P03378,36596,53346.0,0.74
f8912744-5765-4cb0-9329-33f01f4c5b4c,P03379,13808,33866.0,0.87
2b16d4ac-8c81-44ef-9a56-ffe88ec7481a,P03380,35234,7089.0,0.59
7d7b9ba4-2767-441e-90d9-e63e27238a8c,P03381,49797,47001.0,0.68
4df28393-9bfc-4a06-b37a-e82393d195ee,P03382,48274,65378.0,0.83
caabbe42-92a1-48e2-9c39-803140956823,P03383,18467,47835.0,0.75
a6f44d81-2910-4f8e-aceb-86234ccbbfee,P03384,3937,5433.0,0.96
bcc136e1-9811-4074-a9a3-4edea8e083b4,P03385,48880,,0.57
d8b1ef5b-1f98-42e1-bdc1-8f7e461be134,P03386,5573,,0.74
e954d34b-fac6-423b-a5ff-adf6b9988872,P03387,29177,3783.0,0.74
9f9cd106-054c-492d-8943-38e533307bb4,P03388,41137,,0.91
cbfed490-684d-41e2-9ee0-42636f7f4b34,P03389,31266,8206.0,0.66
fcce981a-33d5-469b-96e0-1cb08b4d0149,P03390,39678,29203.0,0.56
236237af-3623-47a4-8cde-ecf5d31e3a41,P03391,12152,10422.0,0.96
709d8c22-d1d5-4564-b14c-8927bb2a9a2f,P03392,9190,83966.0,0.85
3c42e249-e95a-4f96-ba75-f9d402f003dc,P03393,15658,19170.0,0.56
21be1161-d934-43f9-83c4-be911e630958,P03394,42446,,0.5
29fab0b8-5073-45b6-830b-054c6cd7e5cc,P03395,28328,,0.67
173c9c8c-7e71-4a68-87da-e4031d42fed0,P03396,4152,44232.0,0.72
10689f48-e0a6-4602-91b5-a81eede45c43,P03397,28783,,0.91
2b4dd950-0f20-4778-b135-f5d6fc6be954,P03398,7214,94570.0,0.61
13f38cbf-1cd8-4aaf-ba1f-885fb1651751,P03399,10535,38980.0,0.73
59ccd035-9129-4111-837c-7c27c883b819,P03400,21448,2105.0,0.51
4af7c14d-fd0e-4ae2-84ed-db3dd51f2407,P03401,13650,53524.0,0.59
547d4ce7-4523-43e3-a1fa-3f9bd9509973,P03402,30042,,0.57
de14f0ba-3745-45fe-8ea1-a4660fa0c6ec,P03403,47459,,0.68
7a4fe971-f03c-452b-bbe0-54ff033f53f7,P03404,16495,,0.82
5d8c05a5-51ed-490c-889a-6749fe9fe1c1,P03405,32470,69128.0,0.54
0604aa70-2050-4287-9d7a-0dd490270b6e,P03406,4158,42497.0,0.69
ea191b2b-6028-4198-a899-4d79dae3dabb,P03407,17504,24637.0,0.94
3db6568b-c96f-4513-800d-e00e185cc59e,P03408,49509,26926.0,0.91
77648d8e-9392-498e-97dd-4344162a8f6b,P03409,12933,78073.0,0.57
66db2ff7-5800-48b7-81ec-1136b487f5ef,P03410,40820,25735.0,0.77
f527e162-843f-4d1e-977a-3af291044bfd,P03411,23762,68599.0,0.86
edf21ea4-adda-44ab-b665-df61e4185a56,P03412,32589,91900.0,0.76
46ca720a-a0b8-4ed1-8bb6-6845fa8197cc,P03413,10841,,0.95
82927885-ab95-4943-a042-4ab59307ac1b,P03414,23737,42244.0,0.62
0bc6e718-c4d2-44d7-b77d-1d82c37a5415,P03415,40273,,0.77
8a100833-7cc2-4bf7-bbb4-6873fc914938,P03416,35252,67017.0,0.66
ca06b423-fae7-47e4-856e-48230029e9d5,P03417,9454,23246.0,0.84
87cf8fe0-d178-4d27-8a2d-6effd3bf9de0,P03418,23400,45788.0,0.98
a4ad6923-18b7-44d8-85fe-c0d764ab7179,P03419,48693,1377.0,0.65
e3bb6a1e-5b96-474f-93e5-158abbaab16c,P03420,22954,69718.0,0.97
4bd27bb7-54b0-408c-9c76-818e57d1f24e,P03421,14041,36079.0,0.98
a2ff5c10-8491-4720-b5c3-5c5c539e9752,P03422,39397,,0.65
20458a2e-98ea-41e7-9736-bcfd53c3a2e0,P03423,26750,18841.0,0.53
3bc05c34-fae5-4a4e-9123-a4556587ce2a,P03424,17142,97669.0,0.81
ca763b34-6dff-4eac-80db-9e6bc86e0d7a,P03425,24730,59555.0,0.58
9bb501da-ceeb-4b61-9db7-b3990ef249f2,P03426,18030,46457.0,0.65
aadccd9c-0018-408f-9413-989f76e0d4d5,P03427,42922,79648.0,0.73
35cf57bb-e99a-4b99-934a-6a78a3a023c8,P03428,48737,59202.0,0.66
8fec6d2e-6089-4aaa-9102-007baab0c51a,P03429,38990,60209.0,0.55
49d11c4b-c69f-4ae1-b2bb-fbbdf1679678,P03430,39061,2554.0,0.74
f3d857d6-ce27-46c4-aa64-17a239c7b3c0,P03431,2067,,0.72
76c646ab-149a-4e68-a653-51aa14aa4010,P03432,27679,35417.0,0.59
b227bbf3-b37d-404b-9dc2-778d6e8ef27e,P03433,3117,,0.88
52059514-719f-4c42-b418-e0474335eeca,P03434,49962,,0.96
ac248199-3451-438b-aa7c-62345405880b,P03435,19653,,0.91
3c5bc76a-2a03-4e83-8712-04ea2d5a16db,P03436,32527,,0.85
6fbe86df-38f6-4ca9-ae8a-3784e130a6bb,P03437,42918,43799.0,0.75
90df440c-8c53-40d8-9028-e4b60f015626,P03438,13227,76948.0,0.83
3c2b77af-0ce2-433f-92c7-f8ccd4c2f879,P03439,21681,71419.0,0.67
961672b1-01b2-407b-8e50-f2571b604d41,P03440,36843,10804.0,0.75
bdc259d5-1729-43d7-a53f-e80fb5f076ab,P03441,39736,1160.0,0.67
cc610661-dc92-4797-9852-391fc986c4c1,P03442,11480,38386.0,0.71
c5dc7b18-11e9-44cb-9373-7d3ca8a843f7,P03443,42673,91279.0,0.86
9d9dfa71-15d6-4800-9b7a-4b6bbe528e70,P03444,6839,,0.57
b99366b9-9221-4023-9359-d07f472d958a,P03445,27629,58141.0,0.52
8e6181f8-350b-4171-92e8-da909dc7cd06,P03446,29764,46599.0,0.61
574e3795-7822-4704-875a-a19ee00df9c5,P03447,46685,96662.0,0.64
25c0fc85-665a-47c1-a877-0ee64844ff00,P03448,11542,19543.0,0.67
9e253c7b-8f9f-43fb-94e3-3f4dd02f5ae9,P03449,38202,94416.0,0.68
dace26d3-f9df-4047-8585-bbe7f005b607,P03450,10880,47027.0,0.71
7c634d12-9b1a-4f48-a7e6-b6d508a65a20,P03451,27328,93200.0,0.72
cf51152e-2f34-4cfc-9575-ec6b613b600b,P03452,11389,26046.0,0.57
8de4a01e-543c-4580-9f1f-0be956cdfecb,P03453,31488,,0.6
3f888524-4706-4cc4-9747-cf7a1624d5a8,P03454,2718,89604.0,0.51
297ba748-fd1d-48ce-ae62-6b361dd95d8f,P03455,30847,,0.87
54133a9e-56cc-4343-8540-f712be8f29d4,P03456,7059,39430.0,0.69
7f9979c1-7800-4772-9a0f-e0516fe17415,P03457,39536,99888.0,0.85
0193da70-0e6c-41f3-819b-e9547495470b,P03458,36132,75336.0,0.92
9ba10d52-c375-4945-82d0-be6326108aaa,P03459,39011,15091.0,0.64
2a5badd8-cddb-47f0-84c6-ca15d984c674,P03460,6680,,0.82
2ee76545-01ec-4f9f-9989-a0d27c5fcca3,P03461,29539,,0.83
af1d60b9-a1c8-49f4-b999-1cb6c3ba5653,P03462,28977,46253.0,0.61
45ad58fc-6fed-495f-9da4-67960a4af763,P03463,14569,,0.92
5846abf8-6e73-45d0-befc-0d1a424a94fc,P03464,43776,49460.0,0.97
6118870c-f6c8-478a-8d83-be9a14a00ec7,P03465,20909,44207.0,0.83
40788319-06cf-4747-95a4-a2b7bd1cdca1,P03466,20118,11647.0,0.62
4d15989e-d985-428d-9e24-6d48171e1da6,P03467,38661,24079.0,0.9
8e0729dc-d9c8-438e-951d-39ae61326c51,P03468,13104,96785.0,0.83
ef10c3a8-fe89-458c-a31b-d945060ffe0b,P03469,15533,13983.0,0.79
52128e97-2b73-4295-8b70-33fe3a8d8f67,P03470,29442,,0.75
8006505f-fd21-4558-a597-82e0aa00e502,P03471,12237,6322.0,0.68
6cfe6fa6-e509-4416-acc2-61a46fa2caf1,P03472,14807,3827.0,0.85
a01131de-f45c-45f7-b505-a38e4998cfc3,P03473,46602,,0.83
235b1ec7-f526-4d9d-bdfa-e4966354e96e,P03474,24607,91471.0,0.55
ffe3de57-5695-45be-8568-f28d52cdb4db,P03475,5485,56816.0,0.6
dfdfa17c-b2e1-4dfa-99d8-f0e8398a6d1b,P03476,35542,42439.0,0.89
76966932-4db9-4043-b9d9-f3204bf474c4,P03477,21714,49408.0,0.9
ec8d2142-e774-44f7-8a10-f18619c5b7ea,P03478,41785,44561.0,0.65
0d086b66-0aa2-4731-9c64-f34b986bbd27,P03479,4838,,0.53
6489fa89-eaab-4b07-af7e-06303d8d96a3,P03480,6918,25745.0,0.88
1b6e9449-15ad-4047-a599-8dc1ba432bb4,P03481,7496,25323.0,0.61
2ae245e1-db33-4c6c-9905-8b317dbf2ce7,P03482,38232,,0.85
de34d357-c654-4e1c-88cd-db9578172843,P03483,29172,51677.0,0.94
3fb557ca-9a71-4af3-854e-ff75fd502975,P03484,13226,35735.0,0.96
3df558ad-6821-4e4a-a6bb-81f10d93547a,P03485,21686,,0.54
0bb374bc-5caf-41d9-b0b3-796fabc24578,P03486,44492,33909.0,0.6
c173e37c-781e-48e1-a5b5-ba95b117eb46,P03487,43975,29535.0,0.82
e3158eb0-e1e3-4ebc-91bd-0200b2626742,P03488,16376,5023.0,0.93
3a253b30-332a-4a65-b642-db2ce94a1f6e,P03489,38345,,0.58
2e611d20-24bc-41cc-a3f4-89d2800ab9aa,P03490,7708,66133.0,0.97
0162f513-98ee-41c7-9320-377ad36b53de,P03491,8247,60165.0,0.74
5c51a031-595b-4c67-b448-ca1b89f851e2,P03492,24376,26758.0,0.88
0380c965-19e7-407b-8d4c-42ce445b2b00,P03493,19746,30728.0,0.99
03f9f291-2e6b-4b46-8700-f5fa7405f49e,P03494,4554,,0.68
84e52ca7-a8f1-47e2-bd55-c6c27f1fc107,P03495,24555,39747.0,0.94
61b5e671-8ecd-4951-b6c2-bbc7c0b8556c,P03496,11708,,0.98
d0e25675-27fe-4907-8db2-22976e1aa0c3,P03497,4750,49583.0,0.53
9b1f1147-0fc8-45b9-a7c8-4d0e2fc81ee8,P03498,31384,62551.0,0.68
e0ddd631-49ed-44b9-829b-e380ea17500b,P03499,11940,,0.73
7c0d1e49-1b17-49d6-b6bf-fb3be489483c,P03500,31454,63815.0,0.51
0f1e4a90-22a6-43a6-8e8b-8ab77e38fdcb,P03501,41529,53653.0,0.67
341148f0-56ce-46ca-b68b-5b2f07197056,P03502,22842,24864.0,0.96
1dd8b741-9025-4d79-af0d-073bd29cd826,P03503,27447,,0.73
d57bed66-86f2-4c69-ba74-04ab4c20a7d6,P03504,8841,62469.0,0.65
cc75b06c-e5bf-4228-a30c-58033fa4df39,P03505,14818,95125.0,0.8
bd4d0d93-c104-4408-a2e8-13be26d14ef1,P03506,34246,57562.0,0.81
f21aab64-ccbd-48a5-920f-71f9441c9791,P03507,6875,,0.97
f8df06b3-292f-445a-b880-8465eda0bafc,P03508,35431,66090.0,0.63
e423192d-b723-43b5-ac6c-311f6cf1121c,P03509,26660,,0.57
462fd98e-045e-4faf-8664-dd152ed3db39,P03510,20634,,0.83
5bcb5d99-5ae5-40b8-bff7-dc43ad67157f,P03511,34720,37810.0,0.74
b9288014-18a7-4c69-94c7-a0abdaa44c4a,P03512,17467,57657.0,0.94
8c3fb135-77c2-4166-8552-1837b8f265d9,P03513,34598,,0.52
f214dde2-8d85-4b30-b52a-c71ac8347895,P03514,49610,97322.0,0.5
9d567eaa-9a1e-4741-aada-1647cc6345b5,P03515,35329,,0.77
6f71d22f-ca85-49dc-91bb-c3fd01afb4d6,P03516,9877,,0.65
2d799f91-1a89-4e5e-8050-994fefb5caa0,P03517,23485,82264.0,0.7
f3222d17-b762-43d0-b1d7-420e822a526b,P03518,22434,59729.0,0.72
e5e5c167-96e8-45f2-8a91-82d0fecd9497,P03519,22023,98212.0,0.79
61bbc4cc-4876-4e3a-b0e7-1d629ce037a3,P03520,10952,,0.58
362d4487-2e12-4512-8778-23a0867cfd2a,P03521,42368,38324.0,0.68
f5bbfad6-fd6c-4fa6-8e71-db50608429f2,P03522,28192,,0.51
d4ccfa7b-f6b1-4bd4-82a8-34987f7eee3c,P03523,26838,89122.0,0.85
540fcbb8-8f70-41e2-80a6-9e22d6359ecf,P03524,11430,,0.61
0df6464b-d05f-4d5f-bc78-b21a6069af40,P03525,23834,,0.71
50c4a51c-5a6d-4661-a9fa-c9755f29fec7,P03526,25800,,0.88
14537d97-23f2-493b-9327-f8526202938f,P03527,49112,,0.89
672f7430-33cd-4c88-b50d-98242b0d4b9d,P03528,3840,36749.0,0.61
ca82c66e-347a-4f8c-ab0d-94491612a3bd,P03529,4208,38746.0,0.97
80c4d1f0-03fd-4b88-b7d6-4cf076db498b,P03530,17362,,0.55
f683ff48-c1da-4949-a74c-731bba4d35f6,P03531,22413,,0.98
f4bc0701-218e-4fe4-b6cc-b5d24d5de84e,P03532,24107,84963.0,0.77
48ac984d-b990-48b5-8fbb-6cf226d6603a,P03533,35235,51898.0,0.85
a4c69700-22c2-48e5-80e1-608912a83d6c,P03534,42158,47680.0,0.61
7b1eeef8-8f1d-4b15-9005-066aab982a7b,P03535,35296,,0.55
