Metric ID,Project ID,Compliance Score,Transparency Score,Governance Rating
ed95b2fd-257c-41e9-853b-b23fc9f752bd,P03384,0.9,0.82,C
2ebd465a-bd0c-429b-85c3-e59eefeea495,P03385,0.71,0.83,A
5b9a60a9-c7ad-400f-b7ba-8a5882a9c89d,P03386,0.76,0.94,B+
f747562b-3110-42b3-b15c-e645c4efe3a9,P03387,0.84,0.85,B
6a6f8261-2792-4916-a309-4079bbcde1f8,P03388,0.93,0.81,B+
8bc5ab70-ed9d-470e-95d2-1e20cee61735,P03389,0.74,0.81,B
c90fde59-c7d1-4261-be66-44267010d8f9,P03390,0.94,0.9,B+
7fe04a7c-da8f-4922-b1f3-8209c45697c5,P03391,0.88,0.83,B
b2665e6a-d0f0-486c-88ab-d954ff8afc51,P03392,0.94,0.73,A+
0063be22-58ed-4318-9b7f-538c6f43b3a1,P03393,0.88,0.83,B
24ba6e67-7ba0-4506-bc5e-744e5daebab5,P03394,0.92,0.86,B
465e3443-7cc3-4ed5-a9f7-c352702f1be6,P03395,0.9,0.81,B
b1a246a4-db8b-4a0e-bb8b-c21a07b3bf2d,P03396,0.8,0.85,B
764a1303-df82-477e-98c2-aa7cc8ef43d9,P03397,0.86,0.91,A
17762921-fe76-46cc-a751-710179d92f37,P03398,0.72,0.8,B
c9ce6c59-725a-4194-a691-42302e5ad06a,P03399,0.74,0.86,A+
3301e4f3-bb81-472c-82df-3757ee83ac8f,P03400,0.93,0.76,C
e947afae-274d-4b9d-9a93-aaa803536ffa,P03401,0.85,0.89,A+
2fca52f6-95c9-4bea-beed-4ae67567ef45,P03402,0.76,0.91,C
9f6d9ab5-1278-489f-8865-82ab0571afd9,P03403,0.91,0.93,B+
5b4fd48e-6feb-4e85-a23d-81bd42ea391f,P03404,0.93,0.78,B+
4783e2ef-72e1-46ab-8ac0-f068801f3f40,P03405,0.73,0.8,A+
b3bf4cf8-8f52-456f-876d-1aab83a9058c,P03406,0.86,0.93,C
7bd2ef93-6564-4ac1-ac1c-ffddbd301ebe,P03407,0.78,0.72,A
0ccd1ed7-b631-4c54-b674-133cc8c04bbc,P03408,0.78,0.86,B
92e0b216-021d-46ba-8b94-9b72628a2a16,P03409,0.87,0.87,C
2f456aa8-d793-403b-ad2b-ddf93c65a327,P03410,0.87,0.9,A+
91f42b46-d533-47e2-8313-58ba8c3919c3,P03411,0.93,0.81,C
fe7b8b56-fc0c-4e42-a1aa-751a8237dd55,P03412,0.93,0.74,C
4a2bd4e9-3975-4594-8cc7-df9365e1b8f2,P03413,0.8,0.91,C
4564d474-aa44-4f53-82f8-df2adf84a6c0,P03414,0.92,0.86,B
70dfb999-757b-4ab0-a3df-51140d976ef3,P03415,0.89,0.87,C
53fb1880-6c63-469f-b5ed-79f3b4b28cc5,P03416,0.93,0.93,B
8c8961c0-bd3c-4bac-8aa9-730ec707bb5a,P03417,0.88,0.79,B
da305dab-006b-4d51-8d9e-86ef5fb3edcd,P03418,0.73,0.85,A+
45fa5869-579f-4c81-9dfa-ff55124f255e,P03419,0.71,0.79,B
4cd7e4e5-a09a-4358-88a4-a65a24d8b023,P03420,0.86,0.8,C
b461b4fc-754e-4498-bdd0-2b1497914045,P03421,0.83,0.72,B+
195e510a-e4a3-4374-a5e4-b8d833146194,P03422,0.83,0.82,A
df214ab5-5836-4b14-9042-8dc23f310c56,P03423,0.81,0.91,A
b9ff6fe6-45de-44bf-be74-8dc939bdd4e7,P03424,0.9,0.82,A+
920cac29-211f-49cf-90e8-786e539a6a03,P03425,0.88,0.88,B
b4310cbf-a2ae-4748-a2c0-2b24de3e6494,P03426,0.74,0.87,C
804f2bb5-1b55-476b-a72d-54215827ef06,P03427,0.77,0.79,A
d0d36999-c9c9-4c20-9240-cf6ef4153e97,P03428,0.8,0.87,B+
420697cc-06f6-4785-9d09-668c2d8dcfd2,P03429,0.89,0.73,C
4e20b2b7-ffd3-4fdd-acb5-86b4fab296f1,P03430,0.94,0.82,A
8cb57c43-b76f-4b37-95bc-59aa4a3275a4,P03431,0.87,0.87,A
652ba140-8e6c-4be5-b0c9-7bff87701a84,P03432,0.75,0.85,A
2afa8902-986d-4d93-93c3-abc978906d3b,P03433,0.89,0.87,B+
07ef547b-1aec-4bbf-b7db-a900b36dd7e3,P03434,0.89,0.95,B+
9fe968d7-1770-4c04-ad22-409f9b07a72c,P03435,0.95,0.92,A
28c962cd-2311-414d-97d7-172a04ae0e50,P03436,0.73,0.95,B
44ef84d4-22fd-4179-b25a-0968312e3451,P03437,0.92,0.83,A
87fc80d8-dc4d-4b8e-aa20-05f269d95ccd,P03438,0.84,0.86,C
3dd553a0-15ab-4ed3-816d-a0dba98c8be6,P03439,0.82,0.72,A+
84d96699-eda6-48d9-a6bb-1c3e875a5c1d,P03440,0.7,0.9,B
300cca6c-8afa-469a-a1f0-a21a04fd7301,P03441,0.79,0.75,A+
9518d1ba-b5c4-4c10-a994-93d83361ded3,P03442,0.84,0.71,C
4c9ce201-1e33-4799-888f-7133aeeef462,P03443,0.84,0.9,B+
e834b39e-dd37-4d2f-8066-b8735016fb42,P03444,0.9,0.83,B+
f82f696e-1920-401d-92f8-55490023ff72,P03445,0.76,0.94,A
4853ebad-faf8-490b-9cba-6e0e435b57e5,P03446,0.92,0.88,C
535d022a-dcee-4f70-9592-5e2338c39d2d,P03447,0.78,0.84,A
57eb6a14-46d9-4bf1-9e97-c89b0eaef3da,P03448,0.89,0.71,A
66c3be8a-2084-40ba-a167-b02a87000a65,P03449,0.76,0.88,C
9e7bc1b2-ba75-4393-9370-a9d3e28d0684,P03450,0.78,0.9,B
9677b86f-633b-4c3d-b4cc-eefa1c860e0c,P03451,0.94,0.89,A
cbe1da70-9956-4840-bda4-b4c844f2fdb7,P03452,0.76,0.93,A+
abee9839-4fd8-44b7-ade2-07504450cad6,P03453,0.71,0.94,B
f2a095fb-6b42-45bd-b068-fb4604e26691,P03454,0.77,0.85,A+
2a727e7a-f0b5-4aa0-baf5-ad9213b61d9a,P03455,0.75,0.88,B
7c149c35-c7e0-4471-866c-efd9c6567e06,P03456,0.73,0.91,B
62687803-210c-4bff-8215-8d996a21d4cc,P03457,0.89,0.79,A+
3049b81d-d7e7-4325-ba3f-b8cb8c78abca,P03458,0.94,0.92,A+
bb92e1ac-e245-428b-802c-5eebc6518dc5,P03459,0.77,0.79,A
4af72fd2-d79f-4c77-81a1-8a8f015f817f,P03460,0.82,0.73,A
c1700347-a11a-4b72-903d-3cfee4cda739,P03461,0.72,0.87,A
30023609-68c1-490e-b873-1a81870df4a0,P03462,0.75,0.78,B
92b35bd0-1794-4c77-847f-61be916b98eb,P03463,0.93,0.9,B
da1f9ade-271c-422e-a308-b44f58b16254,P03464,0.76,0.85,A
be837aba-9156-4978-ae1f-e85a6f551e1e,P03465,0.86,0.9,C
016b77ca-81b0-4d3e-aa48-e30e75086652,P03466,0.84,0.77,B+
14a14d5f-55e5-41c7-8f7e-9b0e5f439249,P03467,0.89,0.87,C
32de33d2-8a13-47b7-a28e-6ab94a6450ba,P03468,0.95,0.83,C
538d7f45-71f6-48a0-bb2b-bb36f02a6aeb,P03469,0.71,0.83,A
5fe33894-161b-4020-9f2b-4aea5644199d,P03470,0.82,0.91,C
9924a77b-d08d-4630-b456-24b740502d79,P03471,0.88,0.79,B+
ee23af6d-6e3f-4c6e-a45d-d0604b2d348e,P03472,0.77,0.91,A
6c3547de-e17f-44ca-bc06-b60b939a7827,P03473,0.91,0.77,C
b85d49ba-b968-45fd-989f-196d3237505c,P03474,0.87,0.93,C
f628e184-8534-4ef9-86b7-000b0481ca01,P03475,0.9,0.75,C
053e71d1-4429-4a36-9ef8-691253b1bddc,P03476,0.91,0.72,C
6bce3459-20b0-46c2-8b11-e58df6f95f28,P03477,0.79,0.94,A
96d4ffc3-9756-4f88-a066-c2da220cd8c7,P03478,0.91,0.89,B+
5bf53ac0-cc1f-4bf3-a33e-2579b3d19fea,P03479,0.84,0.82,A+
cf695675-667a-4d7b-97a8-85bb0930f53f,P03480,0.83,0.8,A+
eeefb988-3697-49b0-b340-d28c9a981b68,P03481,0.73,0.84,B
c9e3b7da-e2c1-4693-9031-8c7a8f2c35ae,P03482,0.91,0.73,B+
a85aa7e5-69d4-409d-973c-2e65ecd683e7,P03483,0.87,0.8,A
9cc859c7-7224-4bd3-8abf-c806284cc988,P03484,0.85,0.93,A+
a0080780-6410-47a9-8884-0a3562dfb560,P03485,0.89,0.95,A
0824bd69-df94-4f74-b1d4-2717c8039d7e,P03486,0.87,0.88,B
91a8d9fa-55a5-4db0-a9fa-d4af9d1ae4e8,P03487,0.88,0.87,B+
7d5fc32a-60f1-4d30-9746-f7f728e88ff8,P03488,0.85,0.71,B+
87b24ece-03c8-4614-bbb9-acf419f083d4,P03489,0.73,0.8,A
f8c42673-3648-44dc-a267-65fbedcb3c38,P03490,0.79,0.92,A+
7de42a10-0de6-4e41-ac02-df120a4a17f4,P03491,0.93,0.82,A
b32a08bb-cdc8-4f0e-83d5-eebc27048667,P03492,0.81,0.89,B
3481d284-a9bf-48e0-b33b-168a8a41e403,P03493,0.75,0.86,A
1b29e9d8-6224-405f-a6c5-e842538f8f27,P03494,0.94,0.76,A
30b3d8ba-4aba-44c7-853a-db768410cac3,P03495,0.73,0.77,C
3a002c3c-8aca-40f2-bbfa-b98e813331cb,P03496,0.87,0.78,A
95ef14a9-4c9f-406a-9572-21bb87d611d1,P03497,0.94,0.93,B+
8807b58b-3e1c-4c50-9e6a-3d05d4f8b4fd,P03498,0.91,0.91,A+
cc7943f5-bb8d-4cd4-bf4f-c4cf289d1392,P03499,0.79,0.72,A+
18d65f42-4b56-4d70-92ba-7d68953f6321,P03500,0.82,0.85,A+
5a394994-eff4-4fb7-a0bc-c0d7b92aa39c,P03501,0.85,0.86,C
50c96ba9-a52c-4d14-ba17-3b92accd51c4,P03502,0.71,0.92,B+
5bd1cd19-0907-49ef-becb-070b66a9b8dd,P03503,0.77,0.9,A
122069a2-6ba6-43dd-b8a8-87e350d469cb,P03504,0.85,0.93,B+
3f0372d6-c610-4134-b72b-046c6088a0e7,P03505,0.94,0.91,A
51bb0814-3ebd-487c-8d8e-a8b4f3f9d1ba,P03506,0.79,0.74,B
27ed8f3c-35e3-4c75-8440-e35e78a46ddf,P03507,0.88,0.85,B+
697c70d6-9669-42ae-9ab1-f8e9793457d6,P03508,0.95,0.87,A
807f5c57-7b63-42e7-a2fc-458007599bc8,P03509,0.93,0.88,B
f30a2a15-3c5a-46de-b18a-13c473854438,P03510,0.87,0.94,A
2e97e21e-3810-428d-9f91-014b5bbdac67,P03511,0.91,0.86,B
28e18d69-b6dd-4c50-a664-93580e0de409,P03512,0.78,0.94,A+
19fad9a4-628e-43e9-9b66-ae8947028863,P03513,0.89,0.79,A
83783566-9ecc-432d-b3eb-f616689c7756,P03514,0.87,0.93,B
2dc28af2-0663-4c6e-9f65-8adfb90bcc7a,P03515,0.74,0.9,A
9027cbbc-409c-4e7c-bfc0-909b8a02b91c,P03516,0.74,0.89,A
2cbdb5ed-fe65-475a-bb74-e4f1c4e6249e,P03517,0.94,0.82,A
4c7db85b-b6a3-4849-ae5e-1267dc057a1f,P03518,0.74,0.78,B
bfcc72d8-23c0-4fd7-b347-f5a61fe8f0ee,P03519,0.81,0.95,A
d6604d82-9e1e-42f8-820c-8ba657ccb23f,P03520,0.74,0.7,C
2fd57ccb-280b-46d5-b502-ed10557de8a3,P03521,0.72,0.77,A+
1f715a31-8da5-4f8a-bccc-4118f2922fde,P03522,0.86,0.93,A
53a79904-f486-423d-be53-7789ce257328,P03523,0.75,0.91,C
eb2dfe1f-c706-4aaf-a091-1053f45c4bbe,P03524,0.94,0.79,B+
656e37f5-ee34-4f33-af3f-063658d2b081,P03525,0.72,0.72,B
221c3be8-a82a-4281-976c-a22cf8a5cf95,P03526,0.9,0.92,C
ead1dc3f-d13f-4f3c-9c07-17b6cb76062e,P03527,0.78,0.91,A
4b860157-e53f-4df5-8865-a95f65727db7,P03528,0.89,0.75,B
47d85b6e-b6e0-420d-8353-ac31959b3fa2,P03529,0.91,0.94,A
8b7a09b6-be7c-47d1-ae02-24bdfc93351d,P03530,0.7,0.93,A
a94c8bb5-c5c4-44e2-9b36-9de186ae3c9b,P03531,0.76,0.86,A
53270a5e-d88c-4db0-b5ac-58b7650fb5fd,P03532,0.84,0.88,C
c7a57e78-17f3-4917-a3cb-d0e9461552b7,P03533,0.79,0.88,C
d329bc78-4451-4082-a660-19ab5bdff0f6,P03534,0.87,0.89,A+
3d7f4362-5aed-4067-bdfe-5218b2ce2bf4,P03535,0.88,0.86,B+
58a6e8c2-a9ea-4d31-951b-dd4a2af19ebe,P03536,0.82,0.72,C
0ec02e74-5b50-4156-9231-19322700c6b6,P03537,0.8,0.81,C
b49cd1a1-a542-4b27-8fc2-789847e52838,P03538,0.72,0.77,C
52a418df-916b-4d60-87c0-ce8c74240d37,P03539,0.88,0.72,B+
6cb34692-db01-46d5-b7ee-bc4383339da6,P03540,0.93,0.88,B
d2b724ce-a460-4ef0-a9a3-a7eecbad7912,P03541,0.88,0.74,A+
e8c156f4-3468-4af0-9574-a213fd50e639,P03542,0.9,0.82,B+
8dbe861e-6b80-4bf4-ab9c-82d133b1539a,P03543,0.93,0.72,B+
b5f4aedd-12da-4f8c-8017-cf5b940279d9,P03544,0.82,0.88,B+
1b867276-36b0-48f3-a168-f11cefd5dbf0,P03545,0.74,0.88,A+
b72bb046-4e5c-4110-9f82-3ee1d93a99d8,P03546,0.9,0.89,A+
798a3e3b-2f5d-4e1d-9a77-da8d0b191f3e,P03547,0.76,0.71,B+
dfe6788b-710f-4b0a-9688-3527aa0ef8a4,P03548,0.78,0.83,B+
1d493fb2-bd67-4282-bb03-0d37110aceef,P03549,0.85,0.77,B+
b956487d-ccb4-4b49-8eb5-6a295e29c407,P03550,0.92,0.72,A
574c4224-94a4-4d0a-93e0-229417d36a2e,P03551,0.94,0.71,B+
add13704-70d6-4d2a-9954-ea6c7cee6099,P03552,0.72,0.71,B
cb39f379-150a-4aba-a8dd-150f5868df7e,P03553,0.86,0.9,C
a2b6abf4-1418-4a20-87b1-dfb029561c5e,P03554,0.75,0.89,A+
d98b2c21-9134-4a89-8830-07c8ebb206aa,P03555,0.75,0.79,A+
c60d6a52-cd1b-4cc9-a99c-d4b5afe8540b,P03556,0.78,0.74,C
681c7180-53d4-47a2-93c3-afa148f19258,P03557,0.72,0.84,C
4c37eba6-71c4-41b5-bf13-a9e5ec8673c6,P03558,0.84,0.91,C
a478542d-b3dc-41b0-a017-130b9d01c534,P03559,0.88,0.86,A+
3a4c8ded-21a7-452b-952b-fc05510107c5,P03560,0.93,0.73,B+
ec89311f-dfe6-4e76-9f61-b2cffef308b9,P03561,0.87,0.85,C
e86a55af-f289-4bc4-9f44-7eee56cbe0d4,P03562,0.8,0.92,A+
e1d6bdc7-ffff-48aa-a16d-0d96bcb2e8f1,P03563,0.86,0.95,B
b86627c5-09d4-4a60-890c-048931b3d136,P03564,0.88,0.85,C
bede1a44-6ba0-443a-8c7c-6f622177bd06,P03565,0.85,0.78,B
5bc33950-35c0-4fb9-bd9f-35a6df21d275,P03566,0.83,0.82,B
96aa398a-5e83-4dc1-bc8b-1f8842e90543,P03567,0.91,0.8,B+
c4f6ba52-c669-4790-9d82-25b01a370d47,P03568,0.88,0.88,A+
a87579fc-7382-4c7c-888a-58304367c017,P03569,0.78,0.82,C
d9664885-afcd-4f1c-ad38-e0c06970d5c1,P03570,0.8,0.82,A+
43028640-9280-4339-be36-5e61909ec98a,P03571,0.7,0.84,B
4d5f7b58-63db-4986-8376-bb39f6b78957,P03572,0.78,0.95,B
07d8de25-8fcf-4c44-b7c9-7fdc67d63085,P03573,0.85,0.81,B+
9bb4ecf5-1063-488c-8d1a-02445741b0f6,P03574,0.89,0.86,B
c2cdda47-6409-4daf-9bf0-98dd84bb2b10,P03575,0.78,0.89,C
d839baa5-b6dc-4c42-8239-58928759c527,P03576,0.89,0.78,B
4d89e6b1-3096-4029-80f8-22ae2803acb7,P03577,0.77,0.89,A+
72aa68e6-943e-42a4-952c-60a620e403b8,P03578,0.94,0.84,A
90241295-f75d-48be-982a-aef6ad9b5d8c,P03579,0.8,0.94,A
17abe957-8119-4253-99c7-0f4a05dae8fd,P03580,0.84,0.91,A+
96527377-e817-47f8-8d03-f0b34fee12ab,P03581,0.72,0.83,B+
16e8f2d9-e121-4a2c-896b-671c73716de0,P03582,0.8,0.76,C
c5931df6-d2ca-432e-bde0-5a6b9c908df6,P03583,0.83,0.9,B
322aa39e-83b0-4079-b3ef-cab329d6827c,P03584,0.87,0.76,B+
262f624c-8e3f-4c7f-a903-b6aaabd58d40,P03585,0.79,0.71,A+
0d3485ed-2eaa-4e4a-b8d4-39fe5b4f31bc,P03586,0.81,0.84,B
c0def740-f0fb-4af6-bf4d-9616ece2d48a,P03587,0.89,0.84,B+
1d997497-d665-40d8-ac3b-fbc55560b545,P03588,0.72,0.88,B
21e91917-210c-4e2a-93f3-a65d1f8d711d,P03589,0.91,0.82,B+
2c5d314a-e751-4f3d-99ea-dd952d21e8b6,P03590,0.72,0.86,A
d07bb9f4-2101-4e60-8db7-ffbfba99b45f,P03591,0.76,0.83,A
741f0a10-2c5f-4b0f-b48c-17c1c2c5414f,P03592,0.84,0.71,A+
57686062-043d-44a0-aef0-2e862810b596,P03593,0.81,0.94,B
0fa7e343-12da-42d4-ad64-eef4ae1f9a4b,P03594,0.73,0.8,B+
3a66cd24-d97d-4b08-8430-1d8882833a9b,P03595,0.92,0.74,B
87309e5b-de9d-4529-b022-406381e2380d,P03596,0.85,0.92,C
0f825ee4-6da6-4d6f-a856-a580465ea7b1,P03597,0.91,0.93,A
4eaac212-b70a-424a-a57c-ffd0518c3264,P03598,0.78,0.77,C
493496c2-030b-4060-92ac-e29d6ec9bb99,P03599,0.89,0.87,B+
6af47cca-c866-49da-b812-35ee308c5a80,P03600,0.83,0.92,A+
3374e53c-c6c9-40f6-8b3a-5fb0c43d5b5a,P03601,0.95,0.77,A
cf8a3fca-6067-40db-8781-d7492a69618f,P03602,0.73,0.86,A
d1bcaf2b-0794-4d82-9f53-13de603cb68d,P03603,0.79,0.77,A
bb2f9c9d-1d8c-44e6-908e-c7c59d8803c2,P03604,0.78,0.82,A+
ae3f2118-c1c6-4e3f-b448-cc798240d356,P03605,0.89,0.73,B
85236e9a-da8d-4929-9e15-b3ec8ee69c29,P03606,0.75,0.76,A
bdd39431-1dc1-40e4-b041-8263d0fc0764,P03607,0.85,0.8,A+
55a06914-e4d0-499e-8bf3-7ceea054ce6a,P03608,0.84,0.9,A+
aeb76c53-38d4-401d-8d13-aa2381be39a1,P03609,0.73,0.9,C
09b0c214-e67a-4e74-9515-d5aee637cc9e,P03610,0.77,0.87,A+
f4862ec3-bbea-4a17-9b37-30aa6d7e0137,P03611,0.78,0.89,B+
c3c65bc4-94b8-4e32-9124-67364bf995b1,P03612,0.84,0.79,B+
661a1ef4-b268-4416-8190-93a4fff6fe83,P03613,0.94,0.85,B
d4d55aff-6a98-46d0-bba5-110d7f048d1a,P03614,0.89,0.88,A
8680e0c2-5851-4884-9e8a-db8a3a7dde5a,P03615,0.78,0.74,A+
6e7978bc-a240-4290-a073-9a707e79873f,P03616,0.87,0.76,C
29af6312-bd60-4bad-b9b1-f18f19d33eb2,P03617,0.84,0.78,B+
fc7e5e72-b8c2-4555-bff5-6e6233dc3575,P03618,0.92,0.92,A+
5c8f28e7-a7df-4de7-be94-3acaecf49c50,P03619,0.82,0.86,B
e40de9e2-94c8-449c-9712-b07f4123b3fd,P03620,0.73,0.94,A+
7062be7c-6d1a-4ce7-bf66-d17fa7a34c3e,P03621,0.86,0.93,B+
0ee930b2-2d25-4923-97f6-3c084ea761b3,P03622,0.9,0.94,B+
d2462557-7a5d-4527-858d-bb8aa5191856,P03623,0.75,0.72,A+
eb9f6a1c-7d49-4f61-be9d-5a611f0f2eb6,P03624,0.76,0.8,B
571bfaa4-7dde-4ac4-93af-546a77749958,P03625,0.9,0.93,B+
251efb38-3a39-4633-8d1e-1ac0e4de607a,P03626,0.71,0.8,B+
700ef8a1-117b-4ffc-a7d9-f0123b9ab961,P03627,0.71,0.71,A+
bf0cd4e5-9a1a-43a4-9cd1-b91d3ea78122,P03628,0.78,0.79,C
54b1a3ec-dc73-4105-b131-b6c824fbc7e7,P03629,0.95,0.81,B+
acbe5717-a8b7-4a47-b12d-e69790ac6bbf,P03630,0.77,0.73,A+
f4b13c09-d2f2-4e70-89b8-a3c0704ba4cc,P03631,0.8,0.91,A+
283ed23c-117d-4761-bec4-8c75feb236dd,P03632,0.83,0.86,B+
df56e54f-05a2-430e-84f1-10bd45a8c2b1,P03633,0.93,0.71,B
c307c1e6-cd3d-4e63-b810-43fc992ad02d,P03634,0.93,0.87,A
aca209bd-f43d-475d-803f-f0e27d29fd88,P03635,0.95,0.78,B
cb4b3027-8ec6-4af9-9d99-fc76630c8a4a,P03636,0.76,0.94,A+
a9909b17-6435-4e8e-a2b9-b9e9f29d2e19,P03637,0.85,0.91,A+
ec99ec24-67b4-4ee8-b93f-cf430d4e52ca,P03638,0.8,0.84,A+
50794928-7465-4f7f-b4da-cd514b7067fa,P03639,0.94,0.79,A+
fee90790-53be-4c6b-af1a-f60920a81e8b,P03640,0.86,0.93,A+
8229f928-842e-49ad-a3fb-e94bf449e3e9,P03641,0.93,0.77,A+
d5c01b68-9512-4d6b-b7fd-7b5e19f2d428,P03642,0.82,0.85,A+
04e67f6b-b4be-4c7c-993a-b7f7432fb3af,P03643,0.75,0.76,B+
286196fa-4c31-4337-8313-1a8b38d344b1,P03644,0.71,0.88,B
c37852f1-155a-43ed-8e2d-ec96e535cd44,P03645,0.86,0.71,B+
a0ef7b1a-dacf-478c-b59d-efaa0c25bebc,P03646,0.8,0.76,A+
ef3a0d9f-d30c-47a2-92bc-93030edd184a,P03647,0.76,0.74,C
3e428a28-ed50-46f7-9286-8bea1982dc95,P03648,0.9,0.92,C
f9b8e547-c16e-489b-8436-704e4c60eca0,P03649,0.8,0.82,C
535627a8-77e0-4d2e-8087-6b45b92f40f6,P03650,0.73,0.79,A+
cb1721f2-ea13-4dde-b606-b6decd792bac,P03651,0.75,0.91,B+
f9cb8056-d5e7-4906-abd7-f6547a2e246e,P03652,0.72,0.84,B+
4ecc746d-df13-409b-9650-172b25630d15,P03653,0.85,0.86,B+
7a743285-51ae-4a09-acc0-319621fb8a36,P03654,0.8,0.75,B+
cd8d2ee3-6224-4935-869b-2aff7f40a7fd,P03655,0.76,0.87,A+
e6408634-cbda-4554-b8a5-bf921917683c,P03656,0.85,0.78,B+
f8935b9b-4c41-40d8-8d48-4b9d037b40ff,P03657,0.95,0.71,C
8b1a2941-56a2-49c5-9f22-eddf7a4467d6,P03658,0.79,0.81,C
7ffb158f-9ecb-489f-934c-54b28729a32b,P03659,0.74,0.87,C
7b87d3c5-b8b7-4ca2-b905-6f61c7e5c50f,P03660,0.78,0.76,A+
31407aca-f0d6-44b9-b58e-a047f025a000,P03661,0.85,0.89,A+
6be91e12-42e0-4c0b-9592-90eae3829a1b,P03662,0.83,0.77,C
98ea1ecd-b968-4242-9289-b22b22eb416e,P03663,0.86,0.74,A
add1bbb1-c974-4678-908a-0c7311102602,P03664,0.74,0.83,A+
49eb61b0-a031-4480-bab3-5b3ac5de2bbf,P03665,0.71,0.7,C
fe29e494-7d3a-4ccf-a23d-fea916e7f50b,P03666,0.94,0.92,A
f94e9cc6-e87d-4c7a-90ec-76915bc72770,P03667,0.9,0.73,A
58f93d61-af5e-4efa-ba64-0b31aa31acc7,P03668,0.87,0.83,C
217e15e2-20c8-469d-ad20-f203d9ec6358,P03669,0.86,0.93,C
9e6d7b30-95e4-4f51-9d76-ce8611041f63,P03670,0.74,0.95,A
0c6e1c7c-7992-4485-bfea-2c47bfc70891,P03671,0.85,0.73,B+
81408500-4636-490a-89cb-2b1f92019ae3,P03672,0.75,0.94,A
e0c6d6fb-6ea4-4793-891d-5efbdcd0a077,P03673,0.8,0.84,B
50cd261c-2095-4d3d-9b94-4491e85c1573,P03674,0.87,0.78,A+
873aadf4-185d-42b5-9d48-2054e4318087,P03675,0.71,0.77,A
da58c8eb-8264-475f-82b1-20f63a827ba5,P03676,0.83,0.82,A
2e2edcae-499d-4c07-a127-a152c4041915,P03677,0.81,0.89,B
a74d5261-1ee3-4248-939b-d0ee3388baea,P03678,0.88,0.75,C
86a58a7a-58c5-44d8-96fb-003775ef9646,P03679,0.79,0.7,A
5dcf84c1-cd20-4041-89d8-6baebef8d76c,P03680,0.93,0.84,A+
2ba436a2-6481-4e85-90d6-ac8bd64de9c1,P03681,0.78,0.84,B+
efacd9bc-ab43-4017-89d9-f1f23cba35a9,P03682,0.78,0.81,A+
e1294add-e2ac-46f9-afdc-d36e47aba8f5,P03683,0.76,0.73,B+
8f89cca8-1207-4f41-a047-309896c47505,P03684,0.89,0.88,B
855bd8a9-6ac7-475d-b84a-965cc36f7cd0,P03685,0.79,0.9,B+
6bc914fe-7959-48b8-bc2b-ea68a2f7c43d,P03686,0.77,0.73,A+
d7f8e3f1-4495-4abc-8231-9589cf8b08b2,P03687,0.91,0.75,A
1b71cc71-d8c0-4344-af9e-1ce416db8299,P03688,0.8,0.74,A
a7b3decf-8588-43e8-a808-5c0c39f94366,P03689,0.84,0.82,A+
ec48c7fa-0071-4890-ae38-158a9b1367b0,P03690,0.75,0.78,C
b8f7e14a-8086-49b3-9804-617c9f56df01,P03691,0.91,0.77,C
ec3db67d-3821-4d42-9c4d-27325d49c4fc,P03692,0.77,0.89,A
4da30b2e-0a3c-482a-add3-36de480b2810,P03693,0.78,0.76,A+
f3432263-1a37-4296-b09f-f4dad4121dad,P03694,0.8,0.94,B+
b04cc843-c5cf-45c8-8fb7-52ae690f12dd,P03695,0.88,0.95,A+
5d108fc1-a660-4e93-a753-8217f2f8b7ee,P03696,0.74,0.8,B
58881280-705c-4ee0-9085-3b9cf1e96e5b,P03697,0.93,0.83,B+
4522ea54-23c5-48f1-9c30-96861d1e3e53,P03698,0.85,0.84,C
bb7025a0-1998-422c-99bd-552a40ca29dc,P03699,0.9,0.76,C
da4dddb6-282e-4629-a9ce-13ce31b2348c,P03700,0.9,0.72,C
9859d5a0-2c0d-4a58-b12e-41da1841cc1c,P03701,0.87,0.75,C
a5bf79ca-9fab-4c06-b756-39f35f3fffa0,P03702,0.84,0.85,B
8b2c9164-893c-48aa-9108-1d11eff30b84,P03703,0.82,0.8,A+
6dca93c3-a00c-4bff-8f1b-7ab4f43ab270,P03704,0.86,0.86,B
2661a684-70e8-4a83-83c0-65c96e3a90bc,P03705,0.92,0.91,B+
67617683-afb8-4397-950f-bf689895cd1b,P03706,0.92,0.9,A
92fe8724-ddb7-4896-b917-56e32ce15fda,P03707,0.78,0.78,B+
a724c62d-bd3f-4b13-970f-f814d4c0d03f,P03708,0.78,0.88,B+
48b480e2-e7d5-4c49-88c3-b729bf4833c0,P03709,0.84,0.9,A
e058d86f-8e00-491d-a497-86cb485e0632,P03710,0.82,0.79,B
12da20bb-00b3-402f-ab7d-a03edf1512ee,P03711,0.81,0.93,C
037e9c68-a6f0-44ca-bb5f-e0d232ccdf32,P03712,0.94,0.71,C
7e01f498-3cdd-4875-ab7c-b2a9ccd1bdf7,P03713,0.94,0.73,C
258d6c98-b69d-42c1-a550-de81d53d828e,P03714,0.94,0.86,C
70e7a90f-e4f8-4039-bbc8-a43715929cc3,P03715,0.86,0.82,C
2daaa003-a9b1-4031-8167-b0f9b0f9a5d4,P03716,0.77,0.83,A
f10b0a9e-ea9a-431e-a4a5-8de9e72386fa,P03717,0.82,0.9,C
