Project ID,Name,Sector,Location,Status,Budget (USD)
P02034,Project_W1AE2F,Renewable Energy,"Tokyo, Japan",Proposed,6446827
P02035,Project_U4039Y,Urban Development,"California, US",Ongoing,4052885
P02036,Project_T68GKX,Water Management,"Scotland, UK",Ongoing,8313819
P02037,Project_W31IVK,Sustainable Agriculture,"California, US",Proposed,4983144
P02038,Project_FYDOHD,Renewable Energy,"Tokyo, Japan",Proposed,7596128
P02039,Project_3T52YY,Sustainable Agriculture,"California, US",Ongoing,2081322
P02040,Project_3WQRWP,Water Management,"Delhi, India",Ongoing,1070570
P02041,Project_MCGCE3,Water Management,"Scotland, UK",Completed,1387230
P02042,Project_6LAVVS,Water Management,"Tokyo, Japan",Ongoing,3523368
P02043,Project_JIYOV0,Renewable Energy,"Cape Town, South Africa",Ongoing,8451244
P02044,Project_07P319,Water Management,"Delhi, India",Ongoing,2986214
P02045,Project_N6TWDP,Urban Development,"Cape Town, South Africa",Ongoing,9173276
P02046,Project_PH3FC7,Renewable Energy,"Scotland, UK",Ongoing,4552276
P02047,Project_W91UCL,Renewable Energy,"Delhi, India",Proposed,7868273
P02048,Project_6ADATC,Urban Development,"Delhi, India",Ongoing,8349324
P02049,Project_HKVYOC,Water Management,"Cape Town, South Africa",Proposed,1790628
P02050,Project_HFZ8P2,Urban Development,"Scotland, UK",Proposed,6851322
P02051,Project_UMR1KC,Renewable Energy,"California, US",Proposed,9160250
P02052,Project_O2SLLT,Sustainable Agriculture,"Cape Town, South Africa",Proposed,1888612
P02053,Project_H8XCXC,Sustainable Agriculture,"California, US",Ongoing,5627275
P02054,Project_LSQYCR,Renewable Energy,"Cape Town, South Africa",Ongoing,4560221
P02055,Project_N2RUSY,Sustainable Agriculture,"Tokyo, Japan",Proposed,6280803
P02056,Project_ULRYL1,Urban Development,"Cape Town, South Africa",Ongoing,9940709
P02057,Project_EN74NW,Water Management,"Delhi, India",Ongoing,7868577
P02058,Project_88DJW7,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,4139576
P02059,Project_6PAT8Z,Urban Development,"Scotland, UK",Completed,9844041
P02060,Project_ITYA3C,Urban Development,"Scotland, UK",Ongoing,2414994
P02061,Project_PJI7K3,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,8034021
P02062,Project_8TDL7C,Sustainable Agriculture,"Tokyo, Japan",Completed,2496638
P02063,Project_BW1O8Y,Sustainable Agriculture,"Delhi, India",Completed,9362220
P02064,Project_9T9316,Water Management,"California, US",Proposed,9605253
P02065,Project_3W7CJX,Urban Development,"Delhi, India",Ongoing,3673260
P02066,Project_NI1ZQA,Urban Development,"California, US",Completed,5092985
P02067,Project_TEFNS3,Sustainable Agriculture,"California, US",Ongoing,1348710
P02068,Project_M5Q9FI,Water Management,"Cape Town, South Africa",Completed,8141205
P02069,Project_HPLDZ6,Urban Development,"Scotland, UK",Ongoing,9387736
P02070,Project_VR7OKU,Urban Development,"Tokyo, Japan",Completed,5285287
P02071,Project_5WOJI9,Renewable Energy,"California, US",Ongoing,3589447
P02072,Project_MZW8UW,Sustainable Agriculture,"Tokyo, Japan",Completed,5032928
P02073,Project_586DNS,Water Management,"Delhi, India",Proposed,7063109
P02074,Project_LBZO1A,Water Management,"Tokyo, Japan",Ongoing,6377881
P02075,Project_ASLEJY,Water Management,"Scotland, UK",Completed,7627738
P02076,Project_9NOAEQ,Urban Development,"Delhi, India",Completed,9527127
P02077,Project_AW0U35,Urban Development,"Cape Town, South Africa",Proposed,3049861
P02078,Project_813AA2,Water Management,"Tokyo, Japan",Ongoing,9745130
P02079,Project_CYRJUM,Renewable Energy,"Scotland, UK",Completed,8514528
P02080,Project_JXLQR9,Water Management,"Scotland, UK",Completed,8563285
P02081,Project_OUUVVN,Water Management,"Cape Town, South Africa",Ongoing,7438340
P02082,Project_1V6796,Urban Development,"Delhi, India",Proposed,4044433
P02083,Project_E0R2MD,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,5848419
P02084,Project_XDO650,Urban Development,"Delhi, India",Proposed,5655131
P02085,Project_MQWNXV,Water Management,"Scotland, UK",Ongoing,3880131
P02086,Project_F7FD0V,Renewable Energy,"Cape Town, South Africa",Completed,6127174
P02087,Project_2BQYTF,Renewable Energy,"Delhi, India",Proposed,8170781
P02088,Project_C9KXB2,Water Management,"Tokyo, Japan",Completed,3512940
P02089,Project_GB152W,Renewable Energy,"Scotland, UK",Ongoing,1319460
P02090,Project_3YQ2U7,Sustainable Agriculture,"Delhi, India",Ongoing,3154241
P02091,Project_5JO4GB,Water Management,"Tokyo, Japan",Proposed,8578219
P02092,Project_5G8JLN,Urban Development,"Scotland, UK",Proposed,2860680
P02093,Project_A2COWS,Urban Development,"Cape Town, South Africa",Ongoing,8276506
P02094,Project_0MVOUG,Sustainable Agriculture,"Delhi, India",Proposed,6735991
P02095,Project_0BB1TC,Sustainable Agriculture,"Cape Town, South Africa",Completed,3430694
P02096,Project_V9BSC7,Water Management,"Delhi, India",Proposed,3765623
P02097,Project_TF60VJ,Water Management,"Scotland, UK",Completed,6808943
P02098,Project_OVB123,Urban Development,"Tokyo, Japan",Completed,4463034
P02099,Project_WXSHH1,Water Management,"Tokyo, Japan",Ongoing,9106204
P02100,Project_FKJQ0A,Urban Development,"Delhi, India",Proposed,5859886
P02101,Project_5VUWKC,Water Management,"Tokyo, Japan",Ongoing,4342843
P02102,Project_YDV1SL,Urban Development,"Delhi, India",Proposed,6940150
P02103,Project_0T07ZV,Water Management,"California, US",Proposed,2819951
P02104,Project_ZVNYDE,Sustainable Agriculture,"Scotland, UK",Ongoing,6762740
P02105,Project_NSU0PR,Sustainable Agriculture,"Scotland, UK",Proposed,3214111
P02106,Project_MS0SNW,Urban Development,"Delhi, India",Completed,6058126
P02107,Project_V78Y77,Sustainable Agriculture,"Scotland, UK",Ongoing,1321358
P02108,Project_WWIK5M,Water Management,"Cape Town, South Africa",Proposed,8516683
P02109,Project_WAVXN9,Urban Development,"Cape Town, South Africa",Proposed,8425299
P02110,Project_VG5GN9,Sustainable Agriculture,"Cape Town, South Africa",Proposed,7099410
P02111,Project_X271DN,Urban Development,"California, US",Ongoing,4004672
P02112,Project_AXXXYF,Renewable Energy,"Delhi, India",Ongoing,9451102
P02113,Project_PC2OKY,Water Management,"Tokyo, Japan",Ongoing,1930675
P02114,Project_YN2FYZ,Renewable Energy,"Tokyo, Japan",Completed,2871714
P02115,Project_91NPX0,Water Management,"California, US",Completed,8635815
P02116,Project_CZSWZ5,Renewable Energy,"Cape Town, South Africa",Ongoing,3289878
P02117,Project_ENSWSB,Sustainable Agriculture,"Tokyo, Japan",Completed,8480647
P02118,Project_ASL8DX,Urban Development,"Scotland, UK",Ongoing,5442386
P02119,Project_BES3SS,Renewable Energy,"California, US",Completed,4268517
P02120,Project_M9LSAQ,Water Management,"Tokyo, Japan",Ongoing,2872839
P02121,Project_F780N9,Urban Development,"Tokyo, Japan",Ongoing,9973612
P02122,Project_43C6IR,Urban Development,"Delhi, India",Proposed,3209881
P02123,Project_KRF72M,Water Management,"Cape Town, South Africa",Completed,8160853
P02124,Project_VNM402,Urban Development,"Cape Town, South Africa",Proposed,2101248
P02125,Project_DORIB9,Sustainable Agriculture,"California, US",Completed,4452531
P02126,Project_KJGSDX,Sustainable Agriculture,"Cape Town, South Africa",Proposed,2622751
P02127,Project_OSWSXG,Renewable Energy,"Scotland, UK",Ongoing,9931533
P02128,Project_Z5OI7T,Urban Development,"Delhi, India",Completed,8200368
P02129,Project_7YJGRR,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,7464583
P02130,Project_9UEOV9,Water Management,"Delhi, India",Completed,8563694
P02131,Project_AMOXXD,Renewable Energy,"Scotland, UK",Proposed,8198232
P02132,Project_H09O4L,Urban Development,"California, US",Ongoing,5896081
P02133,Project_B0P9SS,Water Management,"Scotland, UK",Ongoing,3614735
P02134,Project_ONO5UO,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,6200714
P02135,Project_UWZWHL,Sustainable Agriculture,"Cape Town, South Africa",Proposed,3726990
P02136,Project_41GIWU,Urban Development,"Scotland, UK",Ongoing,2001861
P02137,Project_FMGUQ2,Renewable Energy,"Cape Town, South Africa",Completed,9296190
P02138,Project_GQUQ9V,Water Management,"California, US",Completed,3901862
P02139,Project_I9A08H,Water Management,"Tokyo, Japan",Proposed,6684890
P02140,Project_M9YV54,Water Management,"California, US",Proposed,9486079
P02141,Project_KJGPM8,Urban Development,"California, US",Ongoing,2543876
P02142,Project_OZ0V4Z,Renewable Energy,"Tokyo, Japan",Proposed,3690507
P02143,Project_YMFA74,Renewable Energy,"Delhi, India",Ongoing,9927785
P02144,Project_0US07T,Water Management,"Cape Town, South Africa",Ongoing,1570976
P02145,Project_E00VD3,Renewable Energy,"Tokyo, Japan",Ongoing,6647201
P02146,Project_TG17X5,Sustainable Agriculture,"California, US",Completed,7281590
P02147,Project_SP2T0E,Water Management,"California, US",Proposed,6432383
P02148,Project_GZIZE8,Water Management,"Cape Town, South Africa",Completed,8845508
P02149,Project_Y2NGP1,Water Management,"Delhi, India",Ongoing,5256771
P02150,Project_ZJVIBT,Water Management,"Cape Town, South Africa",Ongoing,6828353
P02151,Project_KYZMCD,Urban Development,"Delhi, India",Proposed,5676072
P02152,Project_2IEAA6,Urban Development,"Tokyo, Japan",Proposed,5658884
P02153,Project_9MC44T,Water Management,"Tokyo, Japan",Ongoing,2258181
P02154,Project_KJ222D,Urban Development,"Delhi, India",Proposed,6871939
P02155,Project_SH652K,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,6058252
P02156,Project_UQ8FZQ,Water Management,"Cape Town, South Africa",Completed,8411820
P02157,Project_JLZ2OD,Water Management,"Tokyo, Japan",Completed,5639243
P02158,Project_14NY3K,Water Management,"Delhi, India",Proposed,4968458
P02159,Project_N4TXFF,Urban Development,"Scotland, UK",Proposed,6227901
P02160,Project_WBJYY6,Urban Development,"Cape Town, South Africa",Ongoing,7321620
P02161,Project_3QOPJ0,Sustainable Agriculture,"Cape Town, South Africa",Proposed,5948380
P02162,Project_0B9CTA,Water Management,"California, US",Proposed,1074814
P02163,Project_GNFDFH,Sustainable Agriculture,"Tokyo, Japan",Completed,2926939
P02164,Project_IM5CM3,Urban Development,"Cape Town, South Africa",Proposed,3304750
P02165,Project_8IVGAX,Water Management,"Tokyo, Japan",Proposed,5061702
P02166,Project_EUNPY0,Urban Development,"Cape Town, South Africa",Proposed,8854416
P02167,Project_4N3HA5,Renewable Energy,"Scotland, UK",Ongoing,8065625
P02168,Project_PAU184,Sustainable Agriculture,"Scotland, UK",Ongoing,8576413
P02169,Project_3JJHQJ,Urban Development,"Tokyo, Japan",Proposed,4585093
P02170,Project_B26MXU,Sustainable Agriculture,"California, US",Completed,9462695
P02171,Project_K6SEAB,Urban Development,"California, US",Proposed,4420375
P02172,Project_48HJWX,Renewable Energy,"Delhi, India",Ongoing,8626159
P02173,Project_DW73KM,Urban Development,"Cape Town, South Africa",Completed,1182564
P02174,Project_YIQ0PL,Urban Development,"Scotland, UK",Completed,6917255
P02175,Project_573B3Q,Urban Development,"Scotland, UK",Proposed,7216523
P02176,Project_R9197H,Renewable Energy,"Scotland, UK",Completed,7469592
P02177,Project_OPNCZB,Water Management,"Cape Town, South Africa",Completed,4513352
P02178,Project_W9SQ5A,Sustainable Agriculture,"California, US",Proposed,5299740
P02179,Project_ISREL5,Sustainable Agriculture,"Cape Town, South Africa",Completed,1481755
P02180,Project_RRODI7,Water Management,"Scotland, UK",Proposed,2506438
P02181,Project_RJ5MWL,Sustainable Agriculture,"Tokyo, Japan",Proposed,2611577
P02182,Project_WUVEUX,Urban Development,"California, US",Proposed,3976785
P02183,Project_Y1HE1L,Water Management,"Scotland, UK",Ongoing,9035717
P02184,Project_H4XD9A,Urban Development,"California, US",Completed,1005913
P02185,Project_W4UIDR,Sustainable Agriculture,"California, US",Proposed,9341269
P02186,Project_YEMQCJ,Sustainable Agriculture,"California, US",Completed,3832369
P02187,Project_G1JK0Y,Sustainable Agriculture,"Scotland, UK",Completed,9285506
P02188,Project_GBCZYN,Sustainable Agriculture,"Cape Town, South Africa",Completed,5871186
P02189,Project_PAP1VC,Sustainable Agriculture,"Delhi, India",Completed,3159378
P02190,Project_LUZVK6,Sustainable Agriculture,"Tokyo, Japan",Proposed,4875892
P02191,Project_11MS3Z,Renewable Energy,"Cape Town, South Africa",Proposed,6648419
P02192,Project_00OSCN,Renewable Energy,"California, US",Proposed,4420082
P02193,Project_U3QD5C,Urban Development,"Tokyo, Japan",Ongoing,5707429
P02194,Project_YIFHA3,Water Management,"Cape Town, South Africa",Completed,7011779
P02195,Project_TEOQ5L,Sustainable Agriculture,"Delhi, India",Proposed,1940351
P02196,Project_R0UWOE,Water Management,"Scotland, UK",Completed,9800336
P02197,Project_LNXM0Z,Renewable Energy,"Tokyo, Japan",Ongoing,4206546
P02198,Project_VQ3ZFR,Renewable Energy,"Delhi, India",Proposed,3726228
P02199,Project_CK7Z7E,Renewable Energy,"Cape Town, South Africa",Completed,6297009
P02200,Project_5CT87I,Urban Development,"Scotland, UK",Completed,8172361
P02201,Project_JMQ8QE,Urban Development,"California, US",Ongoing,3051147
P02202,Project_U6WTRF,Renewable Energy,"Scotland, UK",Ongoing,6792770
P02203,Project_87A6F7,Renewable Energy,"Tokyo, Japan",Proposed,7863408
P02204,Project_RN0ENF,Sustainable Agriculture,"California, US",Ongoing,8216584
P02205,Project_CZXMJD,Sustainable Agriculture,"Tokyo, Japan",Completed,7414497
P02206,Project_YHQFI5,Water Management,"Delhi, India",Ongoing,2335169
P02207,Project_6SDTG6,Urban Development,"Scotland, UK",Completed,7801643
P02208,Project_2YEJBI,Sustainable Agriculture,"Scotland, UK",Proposed,5949686
P02209,Project_ZO4ZSB,Renewable Energy,"Tokyo, Japan",Proposed,1330188
P02210,Project_2R3ZJ5,Renewable Energy,"Scotland, UK",Completed,5145333
P02211,Project_INXDVN,Sustainable Agriculture,"Cape Town, South Africa",Completed,8430099
P02212,Project_5DF0NJ,Sustainable Agriculture,"California, US",Proposed,8247305
P02213,Project_G87YAW,Sustainable Agriculture,"Tokyo, Japan",Ongoing,5887159
P02214,Project_L5MWVM,Urban Development,"Cape Town, South Africa",Proposed,8351852
P02215,Project_DDTSFJ,Sustainable Agriculture,"California, US",Completed,8073519
P02216,Project_5VYO4F,Renewable Energy,"Scotland, UK",Completed,9725104
P02217,Project_HG0JEO,Urban Development,"Tokyo, Japan",Completed,4359149
P02218,Project_M0DSU5,Sustainable Agriculture,"Cape Town, South Africa",Completed,6497526
P02219,Project_M5E7C4,Urban Development,"Tokyo, Japan",Ongoing,1588168
P02220,Project_EVRDRG,Renewable Energy,"Delhi, India",Ongoing,4678177
P02221,Project_9O2B2R,Water Management,"California, US",Completed,7610876
P02222,Project_MC4HKK,Urban Development,"Delhi, India",Proposed,2842049
P02223,Project_T28JZE,Water Management,"Cape Town, South Africa",Completed,3414992
P02224,Project_M37GEV,Urban Development,"Scotland, UK",Completed,9233149
P02225,Project_V8VTW5,Urban Development,"Delhi, India",Ongoing,4190929
P02226,Project_JCKC1D,Renewable Energy,"Delhi, India",Ongoing,3467687
P02227,Project_MEY4TM,Water Management,"California, US",Ongoing,7644558
P02228,Project_AHF2QM,Urban Development,"Delhi, India",Ongoing,7378167
P02229,Project_8LKFM1,Urban Development,"Scotland, UK",Proposed,4758485
P02230,Project_R4B13U,Water Management,"Tokyo, Japan",Ongoing,5792589
P02231,Project_IFS60C,Urban Development,"Scotland, UK",Ongoing,1508777
P02232,Project_BW2EMG,Water Management,"Cape Town, South Africa",Completed,1541824
P02233,Project_VMZMJF,Water Management,"Cape Town, South Africa",Proposed,5250539
P02234,Project_9W0TWR,Urban Development,"Cape Town, South Africa",Proposed,9763818
P02235,Project_Q77HVA,Urban Development,"Tokyo, Japan",Ongoing,6716981
P02236,Project_14JBP5,Water Management,"Scotland, UK",Completed,5101169
P02237,Project_PCK9S6,Urban Development,"Delhi, India",Ongoing,9413222
P02238,Project_0DDGKU,Sustainable Agriculture,"Delhi, India",Ongoing,1882878
P02239,Project_KO1A3H,Renewable Energy,"Tokyo, Japan",Proposed,9390979
P02240,Project_S1B26Q,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,1313722
P02241,Project_Q6CDAE,Renewable Energy,"Delhi, India",Ongoing,9559442
P02242,Project_7GGYJ6,Water Management,"Delhi, India",Ongoing,9115132
P02243,Project_SS0DZN,Water Management,"Tokyo, Japan",Proposed,3449645
P02244,Project_HBSJEC,Renewable Energy,"Delhi, India",Ongoing,1049911
P02245,Project_GB3BQY,Water Management,"Tokyo, Japan",Completed,9329916
P02246,Project_M1KJJ2,Renewable Energy,"Delhi, India",Proposed,3470092
P02247,Project_QTLKE7,Water Management,"California, US",Ongoing,5410601
P02248,Project_2CKHZ7,Sustainable Agriculture,"California, US",Proposed,5048030
P02249,Project_WFH66R,Urban Development,"Delhi, India",Proposed,5264918
P02250,Project_EJ44O6,Urban Development,"Scotland, UK",Completed,4426618
P02251,Project_H19408,Renewable Energy,"Scotland, UK",Completed,1275352
P02252,Project_4D8516,Urban Development,"Cape Town, South Africa",Ongoing,8285111
P02253,Project_YD0K2R,Water Management,"Delhi, India",Ongoing,4130750
P02254,Project_CTM40W,Sustainable Agriculture,"Delhi, India",Proposed,4051011
P02255,Project_CV5RMF,Water Management,"California, US",Proposed,2711676
P02256,Project_T8R2VW,Sustainable Agriculture,"Delhi, India",Proposed,7800869
P02257,Project_MXQIAD,Water Management,"California, US",Ongoing,4154218
P02258,Project_RKOJVA,Sustainable Agriculture,"Scotland, UK",Completed,9626306
P02259,Project_ELSQUK,Renewable Energy,"California, US",Proposed,7642623
P02260,Project_APG7XQ,Urban Development,"California, US",Ongoing,3844069
P02261,Project_0SM7P8,Renewable Energy,"California, US",Completed,2376809
P02262,Project_G1NDXM,Water Management,"Tokyo, Japan",Completed,5222924
P02263,Project_6LOR92,Urban Development,"Cape Town, South Africa",Ongoing,5280016
P02264,Project_935NTA,Renewable Energy,"Cape Town, South Africa",Completed,3433927
P02265,Project_6T3YGF,Urban Development,"California, US",Completed,2552695
P02266,Project_EWRCXI,Urban Development,"Scotland, UK",Completed,5185447
P02267,Project_XI5RZR,Sustainable Agriculture,"Cape Town, South Africa",Ongoing,3633079
P02268,Project_H4YGSL,Urban Development,"Scotland, UK",Ongoing,3754392
P02269,Project_CVLKLY,Urban Development,"California, US",Ongoing,9711279
P02270,Project_M7V67D,Urban Development,"Cape Town, South Africa",Proposed,9329419
P02271,Project_K2TFCB,Water Management,"California, US",Completed,7366240
P02272,Project_RS53UR,Renewable Energy,"Delhi, India",Proposed,8701156
P02273,Project_N0QXYS,Urban Development,"Tokyo, Japan",Ongoing,8755445
P02274,Project_6KEJFA,Sustainable Agriculture,"Tokyo, Japan",Completed,3746575
